# YEA	MON	DAY	NAME

 1892	6	1	Paolucci Raffaele
 1892	6	12	Schörner Ferdinand
 1892	6	14	Montigny Charles
 1892	6	16	Eich Gustav
 1892	6	22	Greim Robert
 1892	6	28	Müller Ludwi
 1892	7	6	Coppens Houthulst Willy
 1892	7	9	Beltricco Aldo
 1892	7	27	Caputo Giacomo
 1892	8	14	Devinck Paul
 1892	8	19	Somigli Edoardo
 1892	8	23	Weber Karl
 1892	9	21	Borelli Elvidio
 1892	9	21	Hanesse Friedrich
 1892	9	25	Podda Ferdinando
 1892	9	28	Thieffry Edmond
 1892	10	1	Ciancabilla Fulvio
 1892	10	15	Dütschke Kurt
 1892	10	20	Postiglione Gaetano
 1892	10	29	Kervyn Lettenhove Charles
 1892	11	7	Zangen Gustav
 1892	11	14	Jooris Robert
 1892	11	26	Ronarc'H Pierre
 1892	12	5	Wiese Friedrich
 1892	12	13	Sabbe Edgard
 1892	12	15	Danneels Joseph
 1892	12	15	Pringiers Fritz
 1892	12	16	Hitzen Joachim
 1892	12	27	Jordan Hans
 1893	1	12	Göring Hermann
 1893	1	20	Mazzaresi Carlo
 1893	1	28	Nerz Lothar
 1893	2	4	Achten Victor
 1893	2	10	Mancini Giuseppe
 1893	2	22	Brisbois Leon
 1893	2	23	Cubber Leon
 1893	3	5	Angelino Francesco
 1893	3	6	Monti Adriano
 1893	3	23	Demuyter Ernest
 1893	4	15	Pohl Maximilian
 1893	4	21	Gardan Carlo
 1893	4	26	Moroy Georges
 1893	5	1	Malerba Agatino
 1893	5	12	Artan St Martin L
 1893	5	26	Missoffe J
 1893	6	15	Meeüs Jacques
 1893	6	22	Kleinheisterkamp Mathias
 1893	7	7	Hugonot Georges
 1893	7	24	Del Grosso Mario
 1893	7	26	Neyt Leon
 1893	7	30	Merli Duilio
 1893	8	9	Robert Andre
 1893	8	21	Doncker Jacques
 1893	9	9	Somaggia Alfonso
 1893	9	12	Benz Reinbold
 1893	9	14	Perrini Mario
 1893	9	18	Tandura Alessandro
 1893	9	29	Röth Fritz
 1893	10	4	Battet Robert
 1893	10	18	Pellizzari Guido
 1893	10	27	Lex Hans
 1893	10	28	Fadda Francesco
 1893	11	14	Pantanali Emilio
 1893	11	27	Guella Frederico
 1893	12	3	Benvenuti Giuseppe
 1893	12	13	Rulent Giuseppe
 1893	12	23	Axthelm Walter
 1893	12	24	Delsinne Edmond
 1893	12	30	Drechsler Hans
 1894	1	2	Leffers Gustav
 1894	1	4	Berges Michel
 1894	1	15	Rubbens Edmond
 1894	1	22	Badini Giangiacomo
 1894	1	30	Bertacchi Giovanni
 1894	2	1	Kleemann Eugen
 1894	2	11	Prestisimone Pasquale
 1894	3	7	Roest Alkemade Jean
 1894	3	10	Brenci Alessandro
 1894	3	11	Thuy Emil
 1894	3	13	De Lellis Gregorio
 1894	3	18	Palmeri Constantino
 1894	3	21	Schenitzki Max
 1894	3	26	Capocci Teodoro
 1894	3	28	Buckler Julius
 1894	4	4	Ingold Francois
 1894	4	5	Gruber Servais
 1894	4	6	Corsi Ugo
 1894	4	13	Coomans Charles
 1894	4	14	Tognoni Giorgio
 1894	4	16	Volckamer Jobst
 1894	4	22	Fries Walter
 1894	4	22	Pace Umberto
 1894	4	24	Heindl Siegfried
 1894	5	7	Keppler Geor
 1894	5	8	Krüger Friedrich
 1894	5	15	Jacobs Joseph
 1894	5	19	De Carli Nicolo
 1894	5	24	Chiesa Damiano
 1894	5	28	Stegher Italo
 1894	6	2	Veltjens Joseph
 1894	7	4	Laumann Arthur
 1894	7	12	Sertoli Antonio
 1894	7	12	Wöhler Otto
 1894	7	21	Dromard Robert
 1894	7	22	Schaaf Wilhelm
 1894	7	27	Fouillien Marc
 1894	8	8	Roobaert Egide
 1894	8	21	Baay Willem
 1894	8	28	Retze Ewald
 1894	9	19	Duval Raymond
 1894	10	3	Warlimont Walter
 1894	10	5	Burchard Heinrich
 1894	10	5	Casali Alessandro
 1894	10	14	Pinke Albertus
 1894	10	16	Cecchin Giovanni
 1894	10	24	Guarneri Enea
 1894	11	4	Auphan Gabriel
 1894	11	11	Carmana Leone
 1894	11	14	Buccella Gino
 1894	11	21	Hossbach Friedrich
 1894	11	26	Cucchiari Giovanni
 1894	12	18	Reiner Geor
 1894	12	19	Porcu Eligio
 1894	12	19	Setti Agostino
 1894	12	24	Ganeval Jean
 1894	12	28	Geissler Heinrich
 1895	1	1	Rossi Amilcare
 1895	1	6	Poydenot Marie
 1895	1	14	Pütter Fritz
 1895	1	17	Boel Gaston
 1895	1	26	Rolan Max
 1895	2	4	Somers Adolphe
 1895	2	14	Beughem Houthem Chales
 1895	2	20	Callemeyn Victor
 1895	2	26	Motz Nicolas
 1895	2	28	Fink Johannes
 1895	3	4	Mereu Attilio
 1895	3	9	Castenuovo Lanze Carlo
 1895	3	10	Wustefeld Ernst
 1895	3	12	Brinkmann Helmuth
 1895	3	16	Leonardi Vittorio
 1895	3	24	Molle Marie
 1895	4	24	Scheurlen Heinz
 1895	5	2	Ferretti Lando
 1895	5	8	Saloni Soccorso
 1895	5	10	Astier Villatte Robert
 1895	5	21	Peli Paolo
 1895	5	22	Dupont Jules
 1895	5	22	Meeus Antoine
 1895	6	1	Martin Max
 1895	6	4	Grandi Dino
 1895	6	9	Betzel Clemens
 1895	7	11	Rechenbach Horst
 1895	7	17	Tombolan-Fava
 1895	7	30	Guillaume Augustin
 1895	8	9	Heye Hellmuth
 1895	8	10	Noiret Roger
 1895	8	20	Le Cheres Charles
 1895	8	25	Thumm Helmut
 1895	8	31	Bersaques Jean
 1895	9	20	Gerani Lamberto
 1895	10	25	Rorai Giuseppe
 1895	11	12	Curti Stefanino
 1895	11	20	Jousse Moise
 1895	11	20	Milani Antonio
 1895	11	24	Eberbach Heinrich
 1895	11	24	Steiner Josef
 1895	11	29	Larminat Rene
 1895	12	1	Piras Fedele
 1895	12	5	Scheers Maurice
 1895	12	18	Dyck Leon
 1895	12	18	Igliori Ulisse
 1895	12	18	Todt Emile
 1895	12	23	Luettwitz Smilo
 1895	12	23	Ruyter Gaston
 1895	12	31	Gisseleire Albert
 1896	1	1	Biamino Ettore
 1896	1	1	De Simone Ruggero
 1896	1	11	Magnan Joseph
 1896	1	19	Parmentier Georges
 1896	1	29	Holthe Edgar
 1896	2	5	Brückmann Heinrich
 1896	2	5	Rossi-Passavanti Elia
 1896	2	16	Carli Giuseppe
 1896	2	24	Lemonnier Andre
 1896	2	25	Guntermann Heinrich
 1896	3	6	Jaujard Robert
 1896	3	10	Navereau Andre
 1896	3	15	Schlesser Guy
 1896	3	29	Goss Franz
 1896	4	5	Sasso Marco
 1896	4	21	Melotte Lavaux Paul
 1896	4	26	Udet Ernst
 1896	4	30	Blanchard Robert
 1896	5	6	Siffredi Angelo
 1896	5	11	Bäumer Paul
 1896	5	15	Danero Bruno
 1896	6	1	Ricci Renato
 1896	6	18	Latour Pierre
 1896	6	28	Dupont Maurice
 1896	7	28	Malherbe Didier
 1896	7	29	Vlieckx Rene
 1896	8	5	Kirchstein Hans
 1896	8	7	Callies Jean
 1896	8	11	Wimmer Franz
 1896	8	13	Maelcamp Opstaele Leon
 1896	8	13	Schmundt Rudolf
 1896	8	22	Delcroix Carlo
 1896	8	25	Herman Edouard
 1896	9	21	Pothuau Louis
 1896	9	30	Testolini Giuseppe
 1896	11	10	Dauch Josef
 1896	11	12	Dardenne Camille
 1896	11	27	Gorino Antonio
 1896	11	28	Jodl Ferdinand
 1896	12	16	Doorman Pieter
 1897	1	1	Pellas Leopoldo
 1897	1	7	Opsomer Adrianus
 1897	1	9	Baruzzi Aurelio
 1897	1	14	Tagnali Angelo
 1897	1	16	Settino Luigi
 1897	1	18	Winter August
 1897	2	6	Pallotti Giacomo
 1897	2	12	Evrard Marcel
 1897	2	20	Bossi Maurilio
 1897	3	7	Kasel Gabriel
 1897	3	9	Steenberghe Adrien
 1897	3	20	Pignatari Aldo
 1897	4	12	Bodenhausen Erpo
 1897	4	13	Voss Werner
 1897	4	19	Ruttiens Pierre
 1897	4	24	Funereau Marcel
 1897	5	7	Cremers Leon
 1897	5	21	Baretta Antonius
 1897	5	25	Lollini Ivo
 1897	8	11	Coenen Michel
 1897	8	14	Marcias Erminio
 1897	8	29	Müller Friedrich
 1897	10	1	Blanc Clement
 1897	10	7	Speth Hans
 1897	10	8	Sala Antoine
 1897	10	28	Speidel Hans
 1897	11	2	De Carli Giuseppe
 1897	11	11	Franceschi Garibaldi
 1897	11	19	Bülow Harry
 1897	11	22	Hulet Armand
 1897	11	25	Schepers Jan
 1897	11	30	Coet Cajetan
 1898	1	10	Rasp Siegfried
 1898	1	27	Wüsthoff Kurt
 1898	2	21	Bournazel Henry
 1898	2	22	Koller Karl
 1898	2	27	Holle Alexander
 1898	2	28	Bäke Franz
 1898	3	4	Krebs Hans
 1898	3	14	Hasselman Benjamin
 1898	4	4	De Bernardi Lamberto
 1898	4	20	Schramm Wilhelm
 1898	4	30	Ponzio San Sebastiano Mario
 1898	5	4	Dusch Jean
 1898	5	6	Stappen Victor
 1898	5	7	Mauss Karl
 1898	6	9	Sacco Umberto
 1898	7	5	Gross Karl
 1898	7	9	Stefenelli Ferruccio
 1898	7	31	Navarre Henry
 1898	8	20	Miquel Roger
 1898	8	21	Remy Edmond
 1898	8	22	Moellmann Hans
 1898	8	27	Deichmann Paul
 1898	9	30	Bongoianni Emilio
 1898	10	1	Brandt Günter
 1898	10	10	Koenig Marie
 1898	11	14	Capiaumont Alexis
 1898	11	26	Piacentini Pietro
 1898	12	23	Benedettini Luigi
 1899	1	1	Parrilla Angelo
 1899	1	28	Lusi Giulio
 1899	1	30	Mouneyres Herve
 1899	2	17	Giraud Robert
 1899	2	28	Michelini Tocci Francesco
 1899	3	16	Bickelhaupt Geor
 1899	3	16	Citarella Carlo
 1899	3	22	Fay Pierre
 1899	3	29	Miccinesi Arduino
 1899	4	23	Bengl Josef
 1899	6	4	Nomy Henry
 1899	6	10	Salan Raoul
 1899	6	24	Bramesfeld Heinrich
 1899	7	29	Piollet Jean
 1899	7	30	Moorman Henricus
 1899	8	13	Cadlolo Alberto
 1899	10	12	Blaurock Edmund
 1899	10	13	Barjot Pierre
 1899	11	13	Lipella Giovanni
 1899	11	27	Bartolomei Ugo
 1899	12	7	Kist Frederik
 1899	12	23	Nielsen Andreas
 1900	4	4	Fiorenza Giuseppe
 1900	5	3	Santoro Carlo
 1900	5	4	Pellizzari Germano
 1900	8	31	Greef Eugeen
 1900	11	15	Reilinger Alfred
 1901	2	26	Dailliere Henry
 1901	3	12	Bieber Rudolf
 1901	3	13	Heidkamper Otto
 1901	5	19	Derscheid Jean
 1901	6	5	Estienne-Orves Honore
 1901	7	29	Lancelot Pierre
 1901	9	9	Schmidt Johannes
 1901	9	9	Wagner Jürgen
 1901	11	1	Gabbana Enrico
 1901	11	23	Schiro Giacomo
 1902	1	17	Harlinghausen Martin
 1902	5	22	Muti Ettore
 1902	5	29	Schoonbroodt Jean
 1902	8	1	Kruls Hendrik
 1902	8	29	Bodet Pierre
 1902	11	22	Leclerc Hautecloque Philippe
 1903	1	16	Jaubert Francois
 1903	3	18	Banfi Alberto
 1903	4	9	Xylander Wolfdietrich
 1903	4	28	Zehender August
 1903	5	22	Petillon Leo
 1903	12	18	Riepe Julius
 1903	12	28	Lauzin Henry
 1904	4	25	Cogny Rene
 1904	6	10	Foscari Adriano
 1904	8	2	Dethleffsen Erich
 1904	8	6	Remy Gilbert
 1904	8	8	Daufresne Chevalerie Guy
 1904	12	30	Drogou Francois
 1905	1	4	Daneels Marcel
 1905	8	27	Lammerding Heinz
 1905	8	30	Staedke Helmut
 1905	9	5	Challe Maurice
 1905	12	24	Leroy Gustave
 1906	5	6	Schulz Karl
 1906	6	29	Harmel Heinz
 1906	7	26	Hettier Boislambert Cl
 1906	7	30	Blaison Georges
 1906	10	6	Brignole Giuseppe
 1906	10	30	Fegelein Hermann
 1906	12	27	Struycken Ant
 1907	4	9	Raithel Helmut
 1907	4	26	Bos Hendrik
 1907	6	2	Kleffner Franz
 1907	8	1	Ameiser Anton
 1907	8	27	Goffeny Paul
 1907	10	2	Bestmann Walter
 1907	11	8	Botto Ernesto
 1908	3	10	Pesenti Gritti Giuseppe
 1908	5	5	Massu Jacques
 1908	5	20	Ricci Mario
 1908	5	27	Witt Fritz
 1908	7	31	Dauser Hans
 1908	7	31	Hansen Max
 1908	10	27	Bachmeier Josef
 1909	1	30	Soomer Leon
 1909	6	9	Ehrath Fritz
 1909	6	26	Dörner Helmut
 1909	6	27	Deisenhofer Eduard
 1909	7	4	Vandieken Anton
 1909	8	1	Amyot D'Inville Hubert
 1909	8	3	Paetsch Otto
 1909	11	9	Faggioni Luigi
 1910	6	5	Rigatti Mario
 1910	6	11	Cousteau Jacques
 1910	7	15	Tedeschi Tullio
 1910	7	19	Sabatelli Vita
 1910	7	25	Cigala Fulgosi Giuseppe
 1910	10	18	Frank Robert
 1910	11	15	Spindler Ludwi
 1911	1	8	Detroyat Robert
 1911	1	19	Birindelli Gino
 1911	1	25	Kraas Hugo
 1911	2	21	Schönberger Geor
 1911	2	27	Laubie Louis
 1911	2	28	Kron Otto
 1911	3	15	Mohnke Wilhelm
 1911	4	24	Lohmann Hanns
 1911	5	27	Knöchlein Fritz
 1911	6	2	Clausen Nicolai
 1911	7	5	Endress Hans
 1911	8	17	Röhder Wolfgan
 1911	9	12	Renz Gottlieb
 1911	10	16	Bülow Otto
 1911	10	22	Pimodan Henry
 1911	10	31	Bargsten Klaus
 1911	11	15	Baum Otto
 1911	12	13	Schweitzer Willi
 1912	1	9	Fegelein Waldemar
 1912	1	15	Fick Jakob
 1912	3	20	Gramigna Pietro
 1912	3	25	Arillo Mario
 1912	9	21	Schlamelcher Karl
 1912	9	29	Harzer Walter
 1912	10	10	Masarie Lino
 1912	10	20	Bianchi Emilio
 1912	12	23	Meyer Otto
 1913	1	7	Riefkogel Waldemar
 1913	2	8	Rettlinger Karl
 1913	2	16	Frey Albert
 1913	3	18	Mölders Werner
 1913	4	5	Diergarten Hans
 1913	4	22	Krügel Albrecht
 1913	4	22	Pfördner Helmut
 1913	5	23	Beccati Lino
 1913	6	6	Stäudle Ernst
 1913	11	11	Francois Jacques
 1914	1	25	Achilles Albrecht
 1914	1	30	Lehmann Rudolf
 1914	2	16	Setti Fulvio
 1914	2	17	Schweikard Heinrich
 1914	4	22	Wittmann Michael
 1914	5	8	Telkamp Eberhard
 1914	6	10	Li Gobbi Alberto
 1914	6	20	Brandi Albrecht
 1914	7	7	Di Bella Francesco
 1914	8	23	Schwappacher Oskar
 1914	9	9	Bögel Hermann
 1914	10	25	Hämel Heinz
 1914	10	28	Pittschellis Adolf
 1914	11	3	Springer Heinrich
 1914	11	27	Knittel Gustav
 1915	1	9	Rühle Lilienstern Hans
 1915	1	12	Bärenfänger Erich
 1915	2	3	Hack Franz
 1915	2	4	Guillaume Pierre
 1915	2	18	Fix Raymond
 1915	2	21	Monnet Valere
 1915	3	8	Turgy Estrees Ivan
 1915	3	22	Bazinet Paul
 1915	3	25	Franqueville Raoul
 1915	3	29	De Janni Amedeo
 1915	4	28	Le Berre Yves
 1915	4	29	Pincon Fernand
 1915	5	8	Penfentenyo Francois
 1915	6	16	Toscano Oreste
 1915	7	17	Jacquet Norbert
 1915	7	20	Spörle Richard
 1915	8	5	Wick Helmut
 1915	8	27	Pressato Giuseppe
 1915	9	6	Boldrini Arrigo
 1915	9	17	Heimann Heinrich
 1915	10	15	Brianchon Louis
 1915	10	19	Schlüter Wilhelm
 1915	11	25	Lascombes Larousilhe Serge
 1915	12	3	Pauliat Maurice
 1915	12	14	Le Barbier Robert
 1915	12	18	Breme Paul
 1915	12	21	Casanova Joseph
 1916	1	26	Ruhier Pierre
 1916	1	31	Senghas Paul
 1916	2	13	Säumenicht Rudolf
 1916	2	14	Carrelet Loisy Jean
 1916	3	5	Bahier Victor
 1916	4	12	Dianda Umberto
 1916	4	22	Baudon Jean
 1916	4	23	Le Biham Marcel
 1916	5	1	Torquebiau Pierre
 1916	5	9	Richter Wilfried
 1916	5	15	Benard Paul
 1916	6	1	Eckert Hans
 1916	6	1	Guhl Paul
 1916	6	13	Lehouco Emile
 1916	6	26	Matter Emile
 1916	7	14	Bigourban Joseph
 1916	7	17	Lejeune Andre
 1916	8	27	Croizette Desnoyers Louis
 1916	9	23	Jorna Leon
 1916	9	23	Menard Joseph
 1916	9	25	Drexler Walter
 1916	10	16	Le Chevalier Louis
 1916	10	18	Testu Claude
 1916	10	20	Renaudie Jean
 1916	10	28	Tetsch Ernst
 1916	11	1	Moreau Henry
 1916	11	17	Bastian Helmut
 1916	12	11	Huber Paul
 1916	12	11	Meierdress Erwin
 1916	12	22	Jakob Parfait Rene
 1916	12	25	Schreiber Gustav
 1917	1	8	Brelivet Yves
 1917	1	16	Buchner Hermann
 1917	1	28	Schmidt Walter
 1917	3	11	Calmelet Paul
 1917	3	12	Sanita Donato
 1917	4	1	North Marc
 1917	4	4	Charoy Paul
 1917	4	26	Hein Willi
 1917	4	30	Jalard Jean
 1917	6	2	Mahe Jean
 1917	6	15	Leoutre Marcel
 1917	6	20	Ruoast Philippe
 1917	6	27	Coumont Jean
 1917	7	25	Bremer Gerhard
 1917	8	1	Renaux Albert
 1917	8	4	Payen Jaen
 1917	8	9	Lacourt Jack
 1917	8	9	Oudet Paul
 1917	8	17	Reeb Eugene
 1917	8	24	Duhomme Paul
 1917	8	30	Sanson Sansal Henry
 1917	8	31	Manisco Girolamo
 1917	9	11	Engel Pierre
 1917	9	19	Pere Jacques
 1917	9	26	Dessertaux Henry
 1917	11	8	Lansac Emile
 1917	11	17	Le Cabellec Yves
 1917	11	19	Goupil Henry
 1917	11	19	Lafargue Jean
 1917	11	19	Rentrop Fritz
 1917	11	20	Kettgen Hans
 1917	11	26	Soignet Pierre
 1918	1	17	Reimling Hans
 1918	1	27	Prevost Fernand
 1918	2	26	Le Pesant Francois
 1918	3	17	Vogt Fritz
 1918	3	19	Weger Wilhelm
 1918	3	29	Pascolini Stefano
 1918	5	3	Saint-John Crevecoeur Etienne
 1918	5	4	Pietri Alex
 1918	5	5	Langlois Pierre
 1918	5	11	Arbellot Repaire Jacqes
 1918	5	26	Rossner Erich
 1918	6	5	Sacre Jean
 1918	6	24	Guipet Rene
 1918	8	6	Cadilhac Jean
 1918	8	26	Finance Louis
 1918	9	20	Prunget Yves
 1918	10	12	Lobmeyer Jakob
 1918	10	25	Amos Geoffroy
 1918	11	22	Weiser Hermann
 1918	12	14	Petit-Cuenot Georges
 1919	1	2	Moreau Louis
 1919	2	13	Flügel Hans
 1919	3	26	Boulet Andre
 1919	6	30	Kpruneta Noel
 1919	11	26	Ertel Karl
 1919	12	4	Guerin Marcel
 1919	12	22	Beck Wilhelm
 1920	2	2	Bauer Helmut
 1920	2	5	Rieflin Fritz
 1920	2	12	Del Vento Giovanni
 1920	2	27	Mattern Walter
 1920	3	10	Ferrari Tranquillo
 1920	6	11	Dürr Emil
 1920	7	27	Mühleck Karl
 1920	8	23	Lichte Karl
 1920	9	13	Montfort Louis
 1921	5	15	Papas Fred
 1921	7	7	Gottke Heinrich
 1921	10	24	Groppiero Gianandrea
 1921	12	6	Behler Klemens
 1921	12	17	De Sanctis Giorgio
 1922	3	24	Lang Hermann
 1922	5	21	Lotze Gerhard
 1922	6	1	Boosfeld Joachim
 1922	7	18	Swierzinski Lothar
